result_val|gsea_val|l1_val|model_error|sum_ypred|sum_ytrue|sum_beta|sum_x|pathway
1601.38380688038|0|49.4794224107474|1551.90438446963|-30.1743786162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38736022547|0|49.4792224107474|1551.90813781472|-30.1783506162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37993943834|0|49.4794224107474|1551.9005170276|-30.1765276162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39122725528|0|49.4792224107474|1551.91200484453|-30.1762016162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39792202927|0|49.4794224107474|1551.91849961852|-30.1759986162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37324454709|0|49.4792224107474|1551.89402213634|-30.1767306162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38316137082|0|49.4794224107474|1551.90373896007|-30.1757826162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38800549516|0|49.4792224107474|1551.90878308441|-30.1769466162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.3975661315|0|49.4794224107474|1551.91814372075|-30.1767366162203|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37360055604|0|49.4792224107474|1551.8943781453|-30.1759926162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39394164474|0|49.4794224107474|1551.91451923399|-30.1766936162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37722487283|0|49.4792224107474|1551.89800246208|-30.1760356162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.3598853334|0|49.4794224107474|1551.88046292266|-30.1755886162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.4112814367|0|49.4792224107474|1551.93205902595|-30.1771406162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38830971452|0|49.4794224107474|1551.90888730377|-30.1755386162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3828570568|0|49.4792224107474|1551.90363464605|-30.1771906162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40275089732|0|49.4794224107474|1551.92332848658|-30.1764406162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.368415839|0|49.4792224107474|1551.88919342825|-30.1762886162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39769659365|0|49.4794224107474|1551.9182741829|-30.1764976162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37347012218|0|49.4792224107474|1551.89424771143|-30.1762316162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39642112396|0|49.4794224107474|1551.91699871321|-30.1769106162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37474560956|0|49.4792224107474|1551.89552319881|-30.1758186162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.417462587|0|49.4794224107474|1551.93804017625|-30.1765896162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.35370401254|0|49.4792224107474|1551.87448160179|-30.1761396162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40909713853|0|49.4794224107474|1551.92967472778|-30.1768616162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36206959797|0|49.4792224107474|1551.88284718723|-30.1758676162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40891990961|0|49.4794224107474|1551.92949749886|-30.1765856162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3622467001|0|49.4792224107474|1551.88302428935|-30.1761436162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39769729276|0|49.4794224107474|1551.91827488201|-30.1763136162203|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3734693458|0|49.4792224107474|1551.89424693506|-30.1764156162203|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39451647679|0|49.4794224107474|1551.91509406604|-30.1764876162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37665017755|0|49.4792224107474|1551.8974277668|-30.1762416162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.41015697995|0|49.4794224107474|1551.9307345692|-30.1757146162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36100971587|0|49.4792224107474|1551.88178730513|-30.1770146162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37190427737|0|49.4794224107474|1551.89248186662|-30.1757636162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39926243663|0|49.4792224107474|1551.92004002588|-30.1769656162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40600424092|0|49.4794224107474|1551.92658183017|-30.1751836162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36516241128|0|49.4792224107474|1551.88594000053|-30.1775456162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39642619032|0|49.4794224107474|1551.91700377957|-30.1760116162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37474045222|0|49.4792224107474|1551.89551804147|-30.1767176162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.3776546542|0|49.4794224107474|1551.89823224345|-30.1757636162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39351218262|0|49.4792224107474|1551.91428977187|-30.1769656162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39997396508|0|49.4794224107474|1551.92055155433|-30.1766896162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3711927173|0|49.4792224107474|1551.89197030656|-30.1760396162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39543687676|0|49.4794224107474|1551.91601446602|-30.1766856162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37572995208|0|49.4792224107474|1551.89650754133|-30.1760436162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39051825665|0|49.4794224107474|1551.9110958459|-30.1769546162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38064860629|0|49.4792224107474|1551.90142619555|-30.1757746162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38594731382|0|49.4794224107474|1551.90652490307|-30.1766186162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38521928015|0|49.4792224107474|1551.90599686941|-30.1761106162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.41700900853|0|49.4794224107474|1551.93758659778|-30.1767206162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.35415764823|0|49.4792224107474|1551.87493523748|-30.1760086162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39197850354|0|49.4794224107474|1551.91255609279|-30.1760766162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37918823185|0|49.4792224107474|1551.8999658211|-30.1766526162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39660992918|0|49.4794224107474|1551.91718751843|-30.1766726162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37455696817|0|49.4792224107474|1551.89533455742|-30.1760566162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37794041727|0|49.4794224107474|1551.89851800652|-30.1767546162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39322626098|0|49.4792224107474|1551.91400385023|-30.1759746162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39608806655|0|49.4794224107474|1551.9166656558|-30.1764966162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37507855096|0|49.4792224107474|1551.89585614022|-30.1762326162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38643402822|0|49.4794224107474|1551.90701161748|-30.1766066162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38473271602|0|49.4792224107474|1551.90551030527|-30.1761226162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38882728406|0|49.4794224107474|1551.90940487332|-30.1760126162201|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38233962919|0|49.4792224107474|1551.90311721844|-30.1767166162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38981561578|0|49.4794224107474|1551.91039320503|-30.1768046162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38135116941|0|49.4792224107474|1551.90212875866|-30.1759246162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40697049317|0|49.4794224107474|1551.92754808242|-30.1763026162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36419612253|0|49.4792224107474|1551.88497371179|-30.1764266162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39645503738|0|49.4794224107474|1551.91703262663|-30.1768776162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37471166144|0|49.4792224107474|1551.8954892507|-30.1758516162203|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40007274052|0|49.4794224107474|1551.92065032978|-30.1768396162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37109398725|0|49.4792224107474|1551.89187157651|-30.1758896162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39845922622|0|49.4794224107474|1551.91903681548|-30.1766866162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37270733669|0|49.4792224107474|1551.89348492594|-30.1760426162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.41643916131|0|49.4794224107474|1551.93701675056|-30.1768856162203|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.35472756302|0|49.4792224107474|1551.87550515227|-30.1758436162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38753966892|0|49.4794224107474|1551.90811725818|-30.1763066162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38362712721|0|49.4792224107474|1551.90440471647|-30.1764226162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39686974909|0|49.4794224107474|1551.91744733834|-30.1756266162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37429703871|0|49.4792224107474|1551.89507462796|-30.1771026162203|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.41490091226|0|49.4794224107474|1551.93547850152|-30.1757086162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.35626570716|0|49.4792224107474|1551.87704329641|-30.1770206162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38517790675|0|49.4794224107474|1551.90575549601|-30.1756556162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38598897564|0|49.4792224107474|1551.90676656489|-30.1770736162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37482359352|0|49.4794224107474|1551.89540118277|-30.1748616162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39634326008|0|49.4792224107474|1551.91712084933|-30.1778676162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40609351913|0|49.4794224107474|1551.92667110838|-30.1766266162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3650732768|0|49.4792224107474|1551.88585086605|-30.1761026162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39320891651|0|49.4794224107474|1551.91378650577|-30.1753656162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37795769023|0|49.4792224107474|1551.89873527948|-30.1773636162203|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37877669467|0|49.4794224107474|1551.89935428392|-30.1760926162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39239015308|0|49.4792224107474|1551.91316774234|-30.1766366162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40469470356|0|49.4794224107474|1551.92527229281|-30.1747756162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36647208261|0|49.4792224107474|1551.88724967187|-30.1779536162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40422551597|0|49.4794224107474|1551.92480310522|-30.1743616162203|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36694125778|0|49.4792224107474|1551.88771884703|-30.1783676162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40079179845|0|49.4794224107474|1551.92136938771|-30.1764916162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37037495003|0|49.4792224107474|1551.89115253929|-30.1762376162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40153730719|0|49.4794224107474|1551.92211489645|-30.1757166162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36962943742|0|49.4792224107474|1551.89040702668|-30.1770126162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39898623749|0|49.4794224107474|1551.91956382674|-30.1763676162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37218046249|0|49.4792224107474|1551.89295805174|-30.1763616162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38026405345|0|49.4794224107474|1551.9008416427|-30.1758156162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39090277963|0|49.4792224107474|1551.91168036888|-30.1769136162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39338839749|0|49.4794224107474|1551.91396598675|-30.1764056162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37777827739|0|49.4792224107474|1551.89855586664|-30.1763236162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37511902765|0|49.4794224107474|1551.8956966169|-30.1745686162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39604780611|0|49.4792224107474|1551.91682539536|-30.1781606162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39935069248|0|49.4794224107474|1551.91992828173|-30.1767726162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37181616188|0|49.4792224107474|1551.89259375113|-30.1759566162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40058121871|0|49.4794224107474|1551.92115880796|-30.1761856162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37058547637|0|49.4792224107474|1551.89136306562|-30.1765436162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39967009665|0|49.4794224107474|1551.92024768591|-30.1767276162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37149649133|0|49.4792224107474|1551.89227408059|-30.1760016162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38169787347|0|49.4794224107474|1551.90227546272|-30.1764676162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38946890494|0|49.4792224107474|1551.91024649419|-30.1762616162201|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37966233004|0|49.4794224107474|1551.9002399193|-30.1755536162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39150459316|0|49.4792224107474|1551.91228218242|-30.1771756162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40342698439|0|49.4794224107474|1551.92400457364|-30.1768656162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36773973606|0|49.4792224107474|1551.88851732532|-30.1758636162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40241564173|0|49.4794224107474|1551.92299323098|-30.1766236162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3687512445|0|49.4792224107474|1551.88952883375|-30.1761056162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39826790732|0|49.4794224107474|1551.91884549657|-30.1767696162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37289859476|0|49.4792224107474|1551.89367618401|-30.1759596162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.36854896428|0|49.4794224107474|1551.88912655353|-30.1765706162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.40261779554|0|49.4792224107474|1551.9233953848|-30.1761586162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38161905674|0|49.4794224107474|1551.902196646|-30.1765958162203|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3895473939|0|49.4792224107474|1551.91032498315|-30.1761334162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.4016981203|0|49.4794224107474|1551.92227570955|-30.1759786162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36946862853|0|49.4792224107474|1551.89024621779|-30.1767506162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37611820395|0|49.4794224107474|1551.89669579321|-30.1766996162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39504843426|0|49.4792224107474|1551.91582602352|-30.1760296162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38902947778|0|49.4794224107474|1551.90960706703|-30.1763336162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3821373239|0|49.4792224107474|1551.90291491316|-30.1763956162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39714784674|0|49.4794224107474|1551.91772543599|-30.1765606162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37401883758|0|49.4792224107474|1551.89479642683|-30.1761686162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39302434998|0|49.4794224107474|1551.91360193923|-30.1763866162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37814235909|0|49.4792224107474|1551.89891994835|-30.1763426162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38639192264|0|49.4794224107474|1551.90696951189|-30.1766866162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38477478174|0|49.4792224107474|1551.90555237099|-30.1760426162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.3960449639|0|49.4794224107474|1551.91662255316|-30.1763136162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37512184925|0|49.4792224107474|1551.89589943851|-30.1764156162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39908622785|0|49.4794224107474|1551.91966381711|-30.1753416162201|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37208042451|0|49.4792224107474|1551.89285801377|-30.1773876162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.37823863998|0|49.4794224107474|1551.89881622923|-30.1761886162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.39292803446|0|49.4792224107474|1551.91370562372|-30.1765406162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39208968538|0|49.4794224107474|1551.91266727463|-30.1759536162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37907684252|0|49.4792224107474|1551.89985443178|-30.1767756162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.35432300069|0|49.4794224107474|1551.87490058995|-30.1764366162203|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.41684317933|0|49.4792224107474|1551.93762076858|-30.1762926162201|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.3696809323|0|49.4794224107474|1551.89025852155|-30.1729326162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.4014862503|0|49.4792224107474|1551.92226383956|-30.1797966162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40215787415|0|49.4794224107474|1551.9227354634|-30.1765856162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.3690089129|0|49.4792224107474|1551.88978650216|-30.1761436162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.38742680855|0|49.4794224107474|1551.90800439781|-30.1771286162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38373993382|0|49.4792224107474|1551.90451752307|-30.1756006162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40254821287|0|49.4794224107474|1551.92312580212|-30.1768826162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36861856937|0|49.4792224107474|1551.88939615862|-30.1758466162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39080995926|0|49.4794224107474|1551.91138754852|-30.1768736162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.38035658363|0|49.4792224107474|1551.90113417288|-30.1758556162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40937194302|0|49.4794224107474|1551.92994953228|-30.1755336162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.36179479113|0|49.4792224107474|1551.88257238038|-30.1771956162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.39944567722|0|49.4794224107474|1551.92002326647|-30.1759366162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.37172106301|0|49.4792224107474|1551.89249865226|-30.1767926162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.36282071105|0|49.4794224107474|1551.88339830031|-30.1768456162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
1601.40834571247|0|49.4792224107474|1551.92912330172|-30.1758836162202|0.761212834036442|494.792224107474|-52.9896298690031|TP53
1601.40915966606|0|49.4794224107474|1551.92973725531|-30.1758556162202|0.761212834036442|494.794224107474|-52.9896298690031|TP53
